state,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.0,1.1428571428571428,2.2857142857142856,3.857142857142857,5.857142857142857,6.428571428571429,6.428571428571429,8.142857142857142,9.0,11.0,17.142857142857142,28.428571428571427,38.42857142857143,44.285714285714285,49.714285714285715,53.57142857142857,57.42857142857143,67.28571428571429,79.57142857142857,87.14285714285714,104.28571428571429,110.0,108.57142857142857,107.28571428571429,92.0,99.42857142857143,90.71428571428571,88.14285714285714,92.0,85.57142857142857,94.42857142857143,82.85714285714286,80.42857142857143,85.28571428571429,85.71428571428571,75.71428571428571,70.85714285714286,77.71428571428571,76.71428571428571,78.85714285714286,78.57142857142857,84.85714285714286,81.85714285714286,67.57142857142857,73.71428571428571,65.14285714285714,71.14285714285714,79.28571428571429,85.42857142857143,98.85714285714286,90.57142857142857,93.42857142857143,83.28571428571429,83.14285714285714,81.85714285714286,74.0,77.85714285714286,69.42857142857143,75.71428571428571,74.57142857142857,76.85714285714286,85.14285714285714,92.57142857142857,99.57142857142857,95.28571428571429,91.0,81.42857142857143,84.85714285714286,87.42857142857143,92.85714285714286,91.28571428571429,85.85714285714286,86.42857142857143,78.42857142857143,60.142857142857146,54.0,54.42857142857143,59.42857142857143,62.285714285714285,66.14285714285714,76.42857142857143,81.28571428571429,83.71428571428571,79.14285714285714,82.57142857142857,73.42857142857143,79.85714285714286,81.85714285714286,88.85714285714286,112.57142857142857,131.71428571428572,146.42857142857142,150.42857142857142,166.42857142857142,182.42857142857142,215.14285714285714,233.28571428571428,258.0,299.7142857142857,298.2857142857143,303.57142857142856,307.85714285714283
Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.2,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.5714285714285714,1.5714285714285714,1.7142857142857142,2.5714285714285716,4.0,3.4285714285714284,3.2857142857142856,3.7142857142857144,4.571428571428571,6.571428571428571,6.285714285714286,8.142857142857142,11.142857142857142,14.0,16.428571428571427,17.857142857142858,19.285714285714285,25.571428571428573,28.857142857142858,39.57142857142857,45.42857142857143,51.0,56.714285714285715,60.57142857142857,60.0,58.857142857142854,60.0,64.42857142857143,66.0,63.142857142857146,63.57142857142857,59.0,60.285714285714285,53.142857142857146,54.142857142857146,56.42857142857143,57.57142857142857,56.285714285714285,48.857142857142854,52.142857142857146,48.285714285714285,45.285714285714285,46.57142857142857,46.142857142857146,48.42857142857143,46.142857142857146,48.857142857142854,47.57142857142857,49.0,50.714285714285715,50.285714285714285,46.57142857142857,45.57142857142857,47.57142857142857,46.57142857142857,46.285714285714285,46.57142857142857,53.42857142857143,56.142857142857146,58.0,58.57142857142857,61.857142857142854,68.57142857142857,67.0,63.857142857142854,63.285714285714285,61.0,58.714285714285715,54.42857142857143,54.857142857142854,48.142857142857146,46.857142857142854,44.285714285714285,46.0,39.42857142857143,36.0,37.857142857142854,34.285714285714285,31.857142857142858,23.714285714285715,31.571428571428573,31.714285714285715,34.714285714285715,36.857142857142854,42.0,47.857142857142854,42.42857142857143,44.714285714285715,49.0,56.42857142857143,61.285714285714285,72.42857142857143,84.28571428571429,89.0,89.0,95.42857142857143,102.14285714285714,104.85714285714286,102.71428571428571,115.14285714285714,144.0,139.57142857142858,140.85714285714286,148.0,146.42857142857142,159.57142857142858,140.71428571428572,150.85714285714286,154.0
Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,1.0,1.6,1.6666666666666667,2.0,2.857142857142857,5.285714285714286,5.857142857142857,8.285714285714286,9.857142857142858,12.142857142857142,16.714285714285715,20.857142857142858,31.714285714285715,45.714285714285715,60.42857142857143,77.57142857142857,101.71428571428571,137.71428571428572,203.0,261.2857142857143,330.14285714285717,399.57142857142856,472.14285714285717,549.4285714285714,587.8571428571429,685.5714285714286,800.7142857142857,952.5714285714286,1061.857142857143,1153.857142857143,1253.857142857143,1342.5714285714287,1422.7142857142858,1431.2857142857142,1455.0,1411.5714285714287,1387.5714285714287,1311.0,1203.5714285714287,1169.4285714285713,1192.4285714285713,1255.2857142857142,1242.4285714285713,1202.0,1225.7142857142858,1207.0,1173.2857142857142,1222.2857142857142,1233.4285714285713,1243.4285714285713,1192.0,1222.857142857143,1122.4285714285713,1132.2857142857142,1162.5714285714287,1194.5714285714287,1193.0,1095.5714285714287,1110.857142857143,966.4285714285714,912.1428571428571,918.5714285714286,940.2857142857143,1006.4285714285714,941.4285714285714,916.8571428571429,863.5714285714286,808.1428571428571,788.1428571428571,741.5714285714286,741.1428571428571,752.7142857142857,744.2857142857143,713.2857142857143,724.8571428571429,725.2857142857143,765.2857142857143,711.4285714285714,707.4285714285714,674.5714285714286,627.7142857142857,572.4285714285714,567.2857142857143,590.4285714285714,551.7142857142857,551.5714285714286,524.1428571428571,508.42857142857144,479.2857142857143,445.57142857142856,469.85714285714283,466.7142857142857,445.2857142857143,441.85714285714283,426.0,433.7142857142857,438.7142857142857,426.7142857142857,409.85714285714283,389.0,381.0,349.0,314.57142857142856,328.57142857142856,339.57142857142856,333.85714285714283,369.85714285714283,413.7142857142857,427.85714285714283
Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.5,0.4,0.3333333333333333,0.2857142857142857,0.42857142857142855,1.4285714285714286,2.2857142857142856,2.5714285714285716,3.7142857142857144,4.857142857142857,6.428571428571429,7.142857142857143,8.285714285714286,11.0,13.714285714285714,19.285714285714285,26.857142857142858,31.714285714285715,33.857142857142854,39.714285714285715,46.42857142857143,43.0,39.142857142857146,41.0,43.42857142857143,43.57142857142857,39.0,44.714285714285715,54.857142857142854,47.142857142857146,43.285714285714285,41.57142857142857,45.42857142857143,40.0,31.571428571428573,44.285714285714285,47.0,-8.428571428571429,-18.285714285714285,23.142857142857142,22.571428571428573,13.428571428571429,17.0,67.57142857142857,69.28571428571429,33.57142857142857,37.285714285714285,38.0,54.857142857142854,59.714285714285715,67.85714285714286,65.57142857142857,61.57142857142857,65.42857142857143,57.285714285714285,52.42857142857143,46.142857142857146,47.42857142857143,47.285714285714285,42.57142857142857,38.714285714285715,52.714285714285715,55.857142857142854,55.714285714285715,58.714285714285715,68.0,62.714285714285715,53.0,63.0,64.85714285714286,68.42857142857143,65.0,65.42857142857143,69.14285714285714,65.14285714285714,78.14285714285714,75.57142857142857,73.71428571428571,78.42857142857143,76.85714285714286,76.71428571428571,123.0,128.85714285714286,162.71428571428572,158.85714285714286,158.71428571428572,166.0,117.28571428571429,104.57142857142857,88.71428571428571,100.71428571428571,109.28571428571429,100.71428571428571,88.85714285714286,93.0,82.14285714285714,72.14285714285714,93.14285714285714,90.71428571428571,87.57142857142857,97.42857142857143,101.28571428571429
Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,2.4285714285714284,2.4285714285714284,2.4285714285714284,2.2857142857142856,2.5714285714285716,4.0,3.4285714285714284,3.4285714285714284,6.571428571428571,8.857142857142858,11.857142857142858,13.0,12.571428571428571,17.285714285714285,19.571428571428573,22.285714285714285,26.857142857142858,40.57142857142857,50.857142857142854,57.285714285714285,64.85714285714286,67.42857142857143,73.14285714285714,73.42857142857143,84.85714285714286,94.71428571428571,113.28571428571429,145.14285714285714,172.71428571428572,203.85714285714286,226.14285714285714,249.57142857142858,257.2857142857143,257.42857142857144,260.42857142857144,261.14285714285717,260.85714285714283,247.14285714285714,262.7142857142857,281.57142857142856,286.14285714285717,297.0,315.42857142857144,346.14285714285717,335.57142857142856,315.42857142857144,297.85714285714283,284.42857142857144,274.57142857142856,261.85714285714283,264.2857142857143,252.71428571428572,246.57142857142858,240.85714285714286,226.28571428571428,224.0,212.85714285714286,216.0,231.71428571428572,216.71428571428572,201.28571428571428,186.42857142857142,176.71428571428572,175.71428571428572,165.71428571428572,174.85714285714286,168.71428571428572,159.42857142857142,191.42857142857142,193.14285714285714,186.0,182.57142857142858,181.42857142857142,159.14285714285714,122.0,111.71428571428571,108.28571428571429,97.57142857142857,107.71428571428571,123.28571428571429,111.57142857142857,108.42857142857143,103.57142857142857,98.57142857142857,88.85714285714286,73.28571428571429,64.28571428571429,75.71428571428571,67.42857142857143,61.57142857142857,60.142857142857146,72.28571428571429,72.28571428571429,43.57142857142857,57.42857142857143,58.285714285714285,50.142857142857146,46.0,55.714285714285715,55.714285714285715,34.857142857142854,42.142857142857146,45.714285714285715,48.142857142857146
South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.1666666666666667,1.1428571428571428,1.4285714285714286,1.5714285714285714,1.8571428571428572,3.0,3.4285714285714284,5.285714285714286,6.857142857142857,9.714285714285714,15.285714285714286,20.571428571428573,23.0,36.0,40.285714285714285,49.0,47.142857142857146,52.42857142857143,66.57142857142857,67.85714285714286,83.28571428571429,94.14285714285714,119.57142857142857,145.0,148.57142857142858,163.28571428571428,160.57142857142858,164.14285714285714,160.57142857142858,142.57142857142858,156.0,164.0,165.42857142857142,155.28571428571428,146.0,143.0,123.42857142857143,123.71428571428571,125.57142857142857,132.42857142857142,134.0,126.57142857142857,136.0,118.57142857142857,118.71428571428571,117.71428571428571,125.14285714285714,150.14285714285714,143.57142857142858,139.14285714285714,137.71428571428572,146.42857142857142,143.57142857142858,142.71428571428572,144.71428571428572,146.0,137.14285714285714,120.14285714285714,126.28571428571429,125.42857142857143,129.28571428571428,128.0,135.85714285714286,141.57142857142858,126.85714285714286,117.42857142857143,125.14285714285714,144.0,146.28571428571428,145.0,146.57142857142858,140.85714285714286,138.85714285714286,139.57142857142858,154.14285714285714,164.85714285714286,160.28571428571428,177.28571428571428,177.71428571428572,164.28571428571428,176.57142857142858,185.42857142857142,240.42857142857142,247.42857142857142,256.0,266.14285714285717,267.7142857142857,294.14285714285717,293.57142857142856,305.42857142857144,340.7142857142857,368.14285714285717,393.42857142857144,426.85714285714283,464.85714285714283,524.1428571428571,570.8571428571429,593.2857142857143,605.1428571428571,587.8571428571429,625.4285714285714,668.0,712.8571428571429,758.8571428571429,815.1428571428571,865.2857142857143,907.0
South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.75,0.8,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.5714285714285714,2.4285714285714284,2.7142857142857144,3.857142857142857,4.571428571428571,6.285714285714286,6.714285714285714,8.857142857142858,10.0,9.428571428571429,11.714285714285714,15.285714285714286,17.0,17.428571428571427,20.0,25.857142857142858,27.428571428571427,32.57142857142857,37.142857142857146,46.285714285714285,55.142857142857146,63.0,78.14285714285714,84.85714285714286,102.85714285714286,110.57142857142857,112.0,116.0,109.71428571428571,99.71428571428571,84.0,78.28571428571429,78.0,71.28571428571429,73.14285714285714,75.42857142857143,70.14285714285714,65.14285714285714,59.857142857142854,58.57142857142857,54.0,53.42857142857143,54.857142857142854,50.42857142857143,49.285714285714285,47.0,54.285714285714285,79.57142857142857,109.0,121.42857142857143,127.71428571428571,126.28571428571429,118.14285714285714,92.57142857142857,70.57142857142857,63.142857142857146,53.285714285714285,52.0,50.42857142857143,55.0,41.42857142857143,56.714285714285715,68.71428571428571,76.57142857142857,71.57142857142857,68.0,76.14285714285714,62.42857142857143,56.857142857142854,56.714285714285715,58.142857142857146,54.42857142857143,51.0,52.714285714285715,54.42857142857143,45.285714285714285,53.42857142857143,57.714285714285715,57.714285714285715,51.57142857142857,51.0,55.42857142857143,53.57142857142857,56.42857142857143,61.0,57.857142857142854,51.714285714285715,55.0,52.42857142857143,46.42857142857143,46.714285714285715,52.714285714285715,51.42857142857143,43.285714285714285,44.285714285714285
Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,0.5,0.8571428571428571,1.0,2.4285714285714284,3.5714285714285716,4.142857142857143,5.0,6.428571428571429,9.285714285714286,11.428571428571429,18.428571428571427,29.285714285714285,39.0,53.142857142857146,64.14285714285714,82.85714285714286,93.0,106.28571428571429,124.0,134.14285714285714,149.57142857142858,149.0,177.57142857142858,244.0,241.14285714285714,238.42857142857142,242.28571428571428,259.57142857142856,243.42857142857142,188.71428571428572,196.85714285714286,203.42857142857142,218.28571428571428,206.42857142857142,198.71428571428572,210.42857142857142,201.14285714285714,201.14285714285714,183.42857142857142,205.71428571428572,211.42857142857142,191.57142857142858,191.42857142857142,207.57142857142858,229.14285714285714,249.42857142857142,284.85714285714283,299.14285714285717,348.7142857142857,346.0,327.57142857142856,298.0,269.7142857142857,409.0,420.14285714285717,447.42857142857144,472.7142857142857,471.42857142857144,461.57142857142856,332.42857142857144,271.42857142857144,257.7142857142857,253.85714285714286,266.85714285714283,291.42857142857144,307.57142857142856,330.2857142857143,320.2857142857143,306.2857142857143,281.14285714285717,284.2857142857143,291.42857142857144,278.0,293.2857142857143,308.57142857142856,339.14285714285717,335.57142857142856,318.85714285714283,346.57142857142856,341.42857142857144,342.7142857142857,347.7142857142857,365.7142857142857,328.42857142857144,326.0,448.2857142857143,465.85714285714283,453.57142857142856,446.14285714285717,503.85714285714283,509.85714285714283,388.42857142857144,405.85714285714283,429.2857142857143,423.85714285714283,408.42857142857144,400.7142857142857,422.42857142857144,440.0,463.42857142857144,478.0,483.7142857142857,569.5714285714286,578.4285714285714,539.1428571428571,518.8571428571429,558.0,602.5714285714286
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.8571428571428571,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,1.1428571428571428,1.1428571428571428,1.7142857142857142,1.8571428571428572,2.7142857142857144,2.4285714285714284,3.142857142857143,5.571428571428571,6.571428571428571,8.0,8.0,10.428571428571429,17.857142857142858,27.142857142857142,44.0,66.71428571428571,77.85714285714286,88.85714285714286,98.71428571428571,124.42857142857143,166.42857142857142,199.0,218.0,283.0,311.2857142857143,350.14285714285717,387.57142857142856,420.0,501.57142857142856,551.0,579.2857142857143,647.7142857142857,673.2857142857143,716.7142857142857,814.7142857142857,817.7142857142857,873.8571428571429,810.2857142857143,788.4285714285714,772.2857142857143,676.2857142857143,662.5714285714286,703.2857142857143,735.8571428571429,707.7142857142857,676.0,691.8571428571429,691.5714285714286,653.5714285714286,674.7142857142857,721.8571428571429,739.1428571428571,716.2857142857143,728.4285714285714,733.2857142857143,774.5714285714286,835.4285714285714,889.1428571428571,905.1428571428571,895.1428571428571,921.0,909.8571428571429,905.7142857142857,930.0,935.7142857142857,986.1428571428571,957.4285714285714,986.7142857142857,1020.0,1032.2857142857142,1162.5714285714287,1118.4285714285713,1120.0,1062.857142857143,1036.857142857143,1028.5714285714287,922.0,929.0,936.8571428571429,894.5714285714286,772.8571428571429,743.4285714285714,809.1428571428571,921.5714285714286,955.2857142857143,1049.4285714285713,1212.0,1215.4285714285713,1265.857142857143,1246.5714285714287,1322.4285714285713,1418.2857142857142,1443.2857142857142,1409.5714285714287,1337.142857142857,1389.2857142857142,1491.5714285714287,1492.5714285714287,1564.857142857143,1738.857142857143,1745.142857142857,1779.4285714285713,2028.857142857143,2242.0,2378.0,2743.1428571428573,3150.285714285714,3308.4285714285716,3381.8571428571427,3608.5714285714284,4090.4285714285716
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,2.5714285714285716,3.7142857142857144,5.142857142857143,6.571428571428571,8.285714285714286,10.428571428571429,13.0,15.571428571428571,20.285714285714285,29.428571428571427,33.285714285714285,38.0,41.42857142857143,48.857142857142854,60.857142857142854,66.0,72.57142857142857,77.28571428571429,87.14285714285714,85.28571428571429,91.42857142857143,101.0,116.0,110.71428571428571,103.57142857142857,111.85714285714286,104.57142857142857,96.71428571428571,84.28571428571429,91.85714285714286,90.14285714285714,80.0,81.28571428571429,83.42857142857143,86.42857142857143,91.0,100.42857142857143,113.28571428571429,107.42857142857143,109.14285714285714,115.42857142857143,120.0,125.57142857142857,130.0,133.57142857142858,127.42857142857143,125.42857142857143,127.14285714285714,125.57142857142857,122.57142857142857,134.14285714285714,140.42857142857142,135.71428571428572,133.28571428571428,127.85714285714286,134.0,132.57142857142858,132.14285714285714,130.71428571428572,121.28571428571429,128.57142857142858,120.14285714285714,118.14285714285714,116.71428571428571,124.85714285714286,132.85714285714286,129.42857142857142,136.71428571428572,135.14285714285714,141.28571428571428,146.0,144.0,141.57142857142858,129.28571428571428,119.14285714285714,128.0,146.0,165.57142857142858,186.85714285714286,200.57142857142858,218.14285714285714,229.28571428571428,225.14285714285714,256.14285714285717,291.0,294.0,305.85714285714283,297.2857142857143,303.42857142857144,288.85714285714283,259.2857142857143,282.42857142857144,276.42857142857144,302.57142857142856,299.2857142857143,299.7142857142857,333.42857142857144,360.57142857142856,408.57142857142856,401.42857142857144,422.57142857142856,427.14285714285717,414.2857142857143
Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.0,1.5714285714285714,1.7142857142857142,2.4285714285714284,2.857142857142857,3.4285714285714284,5.857142857142857,5.714285714285714,8.714285714285714,10.857142857142858,14.428571428571429,18.428571428571427,19.285714285714285,22.714285714285715,22.857142857142858,23.0,24.285714285714285,23.285714285714285,22.0,25.428571428571427,32.285714285714285,36.57142857142857,35.714285714285715,36.285714285714285,38.142857142857146,34.142857142857146,31.142857142857142,28.428571428571427,26.285714285714285,24.714285714285715,21.0,18.714285714285715,12.714285714285714,9.714285714285714,10.857142857142858,9.142857142857142,9.142857142857142,8.428571428571429,7.857142857142857,6.571428571428571,3.4285714285714284,4.428571428571429,5.0,5.285714285714286,5.571428571428571,5.285714285714286,5.571428571428571,5.142857142857143,5.0,6.0,5.714285714285714,6.428571428571429,6.0,5.285714285714286,4.714285714285714,3.4285714285714284,3.4285714285714284,2.7142857142857144,2.7142857142857144,1.8571428571428572,1.8571428571428572,1.7142857142857142,1.1428571428571428,2.0,1.8571428571428572,2.142857142857143,1.7142857142857142,2.4285714285714284,2.5714285714285716,2.0,2.2857142857142856,2.5714285714285716,3.2857142857142856,3.0,3.142857142857143,3.0,3.0,2.7142857142857144,2.2857142857142856,2.4285714285714284,2.2857142857142856,7.285714285714286,7.142857142857143,9.285714285714286,11.428571428571429,12.428571428571429,13.428571428571429,9.857142857142858,11.857142857142858,10.428571428571429,8.857142857142858,7.428571428571429,6.571428571428571,5.0,2.857142857142857,2.2857142857142856,2.7142857142857144,2.857142857142857,4.142857142857143,4.714285714285714,4.857142857142857,7.0
Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.2,0.3333333333333333,0.2857142857142857,0.7142857142857143,0.7142857142857143,2.142857142857143,2.142857142857143,2.0,2.0,1.5714285714285714,1.8571428571428572,0.2857142857142857,0.8571428571428571,1.8571428571428572,1.8571428571428572,1.8571428571428572,2.5714285714285716,2.7142857142857144,2.7142857142857144,1.7142857142857142,1.8571428571428572,2.142857142857143,1.1428571428571428,1.1428571428571428,0.5714285714285714,1.2857142857142858,1.1428571428571428,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7142857142857143,1.7142857142857142,1.7142857142857142,1.5714285714285714,1.2857142857142858,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.7142857142857143
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,1.0,1.4,1.5,2.2857142857142856,4.142857142857143,5.714285714285714,5.714285714285714,6.142857142857143,8.142857142857142,8.714285714285714,9.142857142857142,10.428571428571429,15.285714285714286,24.0,26.714285714285715,30.285714285714285,42.285714285714285,69.71428571428571,64.71428571428571,74.28571428571429,90.71428571428571,104.28571428571429,122.71428571428571,129.71428571428572,157.14285714285714,181.71428571428572,216.71428571428572,230.85714285714286,232.57142857142858,260.14285714285717,277.0,290.0,300.2857142857143,348.57142857142856,342.2857142857143,344.85714285714283,360.85714285714283,351.14285714285717,340.0,344.85714285714283,397.0,398.57142857142856,402.7142857142857,447.14285714285717,482.42857142857144,501.2857142857143,506.14285714285717,547.0,568.5714285714286,557.8571428571429,581.8571428571429,566.0,607.2857142857143,648.0,680.2857142857143,733.8571428571429,736.2857142857143,756.4285714285714,630.0,667.0,658.7142857142857,646.4285714285714,655.5714285714286,687.7142857142857,792.0,739.4285714285714,781.5714285714286,782.2857142857143,800.2857142857143,759.7142857142857,762.8571428571429,771.2857142857143,727.8571428571429,780.7142857142857,752.4285714285714,765.8571428571429,729.1428571428571,797.4285714285714,919.1428571428571,873.1428571428571,921.5714285714286,969.1428571428571,1052.4285714285713,982.8571428571429,865.1428571428571,855.7142857142857,786.2857142857143,760.4285714285714,703.0,684.2857142857143,754.7142857142857,716.0,690.4285714285714,617.2857142857143,587.8571428571429,544.8571428571429,455.42857142857144,465.0,449.7142857142857,450.57142857142856,446.85714285714283,432.42857142857144,417.7142857142857,419.57142857142856,444.0,447.7142857142857,459.85714285714283,468.0
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8571428571428571,1.2857142857142858,1.7142857142857142,2.5714285714285716,3.857142857142857,6.0,9.714285714285714,10.857142857142858,13.285714285714286,16.857142857142858,21.0,33.142857142857146,37.57142857142857,47.57142857142857,57.285714285714285,66.85714285714286,70.85714285714286,73.57142857142857,81.42857142857143,86.71428571428571,102.42857142857143,113.57142857142857,140.0,150.0,170.42857142857142,206.14285714285714,193.85714285714286,257.7142857142857,302.14285714285717,352.42857142857144,399.42857142857144,387.2857142857143,386.85714285714283,340.14285714285717,402.2857142857143,379.42857142857144,371.7142857142857,400.7142857142857,441.7142857142857,442.0,358.85714285714283,377.42857142857144,341.2857142857143,320.2857142857143,289.85714285714283,266.2857142857143,230.42857142857142,171.0,184.57142857142858,178.85714285714286,205.14285714285714,188.14285714285714,220.57142857142858,229.14285714285714,203.71428571428572,214.57142857142858,192.42857142857142,243.0,212.71428571428572,221.14285714285714,222.71428571428572,215.57142857142858,231.0,224.14285714285714,234.14285714285714,283.57142857142856,268.85714285714283,249.14285714285714,294.14285714285717,293.2857142857143,299.14285714285717,240.85714285714286,247.71428571428572,276.85714285714283,215.57142857142858,186.42857142857142,197.71428571428572,214.57142857142858,222.14285714285714,191.71428571428572,196.28571428571428,213.71428571428572,178.42857142857142,164.14285714285714,170.0,175.14285714285714,176.14285714285714,182.42857142857142,204.0,220.71428571428572,223.57142857142858,233.85714285714286,232.71428571428572,221.28571428571428,247.71428571428572,254.71428571428572,240.71428571428572,231.71428571428572,275.42857142857144,279.0,256.0,283.57142857142856,288.57142857142856,277.2857142857143,232.28571428571428,258.42857142857144,265.14285714285717,220.28571428571428,254.42857142857142,287.0,299.7142857142857,298.14285714285717,303.57142857142856,333.0,317.14285714285717,356.2857142857143,358.2857142857143,391.0
